name,website,email,phone,bio,city,state,lat,lon,source
Avera Queen of Peace Hospital,https://www.avera.org/locations/queen-of-peace/,,+1-605-995-2000,Avera Health,Mitchell,SD,43.7146152,-98.0075977,OpenStreetMap (Overpass)
Freeman Regional Health Services,https://www.freemanregional.com/,,+1 605 925 4000,,Freeman,,43.3476628,-97.4310777,OpenStreetMap (Overpass)
CHI St. Alexius Health - Williston Medical Center,http://www.mercy-williston.org/,,+1 701 774 7400,,Williston,,48.1560566,-103.6460125,OpenStreetMap (Overpass)
CHI St. Alexius Health Dickinson,https://chistjosephshealth.org/,,+1 701 456 4000,Catholic Health Initiatives,Dickinson,,46.8888998,-102.8208712,OpenStreetMap (Overpass)
Trinity Hospital,https://www.trinityhealth.org/,,+1 701 857 5000,,Minot,,48.232514,-101.2944897,OpenStreetMap (Overpass)
Unity Medical Center,https://www.unitymedcenter.com/,,+1 701 352 1620,,Grafton,,48.410965,-97.4142768,OpenStreetMap (Overpass)
Prairie St. John's,https://prairie-stjohns.com/,,+1 701 476 7216,,Fargo,,46.8694549,-96.7840832,OpenStreetMap (Overpass)
CHI Oakes Hospital,https://oakeshospital.com/,,+1 701 742 3291,,Oakes,,46.1504424,-98.0891589,OpenStreetMap (Overpass)
CHI Mercy Health,https://www.mercyhospitalvalleycity.com/,,+1 701 845 6400,,Valley City,,46.928026,-97.9938879,OpenStreetMap (Overpass)
Jamestown Regional Medical Center,https://www.jrmcnd.com/,,+1 701 952 1050,,Jamestown,,46.8897631,-98.746981,OpenStreetMap (Overpass)
CHI St. Alexius Health,https://www.st.alexius.org/,,+1 701 530 7000,Catholic Health Initiatives,Bismarck,,46.8079596,-100.7762904,OpenStreetMap (Overpass)
Ozarks Healthcare,https://www.ozarkshealthcare.com/,,+1-417-256-9111,,West Plains,,36.7382714,-91.8749677,OpenStreetMap (Overpass)
Southeast Hospital,https://www.sehealth.org/locations/southeast-hospital,,+1 573 334 4822,,,,37.311339,-89.5402562,OpenStreetMap (Overpass)
Harry S. Truman Memorial Veterans’ Hospital,https://www.columbiamo.va.gov/,,+1 573 814 6000,Veterans Health Administration,Columbia,,38.9363895,-92.328845,OpenStreetMap (Overpass)
Cass Regional Medical Center,https://www.cassregional.org/,,+1 816 380 3474,,Harrisonville,,38.6649269,-94.377323,OpenStreetMap (Overpass)
Harrison County Community Hospital,https://www.hcchospital.org/,,+1 660 425 2211,,Bethany,,40.2645329,-94.0254157,OpenStreetMap (Overpass)
Mosaic Medical Center - Maryville,https://www.mymosaiclifecare.org/General/maryville-landing-page/,,+1 660 562 2600,,Maryville,,40.3258399,-94.8761803,OpenStreetMap (Overpass)
Centerpoint Medical Center,https://centerpointmedical.com/,,,HCA,,,39.0495688,-94.3489498,OpenStreetMap (Overpass)
Kansas City VA Medical Center,https://www.kansascity.va.gov/,,+1 816 861 4700,,Kansas City,,39.064512,-94.52757,OpenStreetMap (Overpass)
SSM St. Clare Health Center,http://www.ssmstclare.com/,,+1 636 496 2000,,Fenton,,38.527769,-90.4759887,OpenStreetMap (Overpass)
Des Peres Hospital,https://www.despereshospital.com/,,+1 314 966 9100,,Saint Louis,,38.583124,-90.4513239,OpenStreetMap (Overpass)
Barnes-Jewish St. Peters Hospital,https://www.bjsph.org/,,+1 636 916 9000,,Saint Peters,MO,38.7941488,-90.5799674,OpenStreetMap (Overpass)
Northwest HealthCare,https://www.christianhospital.org/AboutUs/Locations/NorthwestHealthCare.aspx,,+1 314 953 6000,,Florissant,,38.7796735,-90.3363768,OpenStreetMap (Overpass)
Shriners Children's St. Louis,http://www.shrinershospitalsforchildren.org/Locations/stlouis,,+1 314 432 3600,Shriners Hospitals for Children,Saint Louis,MO,38.6323109,-90.2579442,OpenStreetMap (Overpass)
HealthSouth Rehabilitation Hospital of Jonesboro,http://www.healthsouthjonesboro.com/,,+1 870 932 0440,,Jonesboro,,35.832752,-90.6930416,OpenStreetMap (Overpass)
Mercy Hospital Fort Smith,https://www.mercy.net/practice/mercy-hospital-fort-smith,,+1 479 314 6000,Mercy,Fort Smith,,35.3557464,-94.3536112,OpenStreetMap (Overpass)
Baptist Health - Fort Smith,https://www.baptist-health.com/location/baptist-health-fort-smith/,,+1 479 441 4000,,Fort Smith,AR,35.3749369,-94.4195534,OpenStreetMap (Overpass)
Helena Regional Medical Center,http://www.helenarmc.com/,,+1 870 338 5800,,Helena,,34.5101471,-90.6273604,OpenStreetMap (Overpass)
CHI St. Vincent Hot Springs,https://www.chistvincent.com/Hospitals/st-vincent-hot-springs,,+1 501 622 1000,Catholic Health Initiatives,Hot Springs,AR,34.4676476,-93.0674202,OpenStreetMap (Overpass)
National Park Medical Center,https://nationalparkmedical.com/,,+1 501 321 1000,,Hot Springs,AR,34.4862975,-93.0356005,OpenStreetMap (Overpass)
Conway Regional Medical Center,https://www.conwayregional.org/,,+1 501 329 3831,,Conway,AR,35.0861427,-92.4573051,OpenStreetMap (Overpass)
Unity Health,https://www.unity-health.org/,,+1 501 268 6121,,Searcy,,35.2520024,-91.6971124,OpenStreetMap (Overpass)
Baptist Health – Van Buren,http://www.sparksvanburen.com/,,+1 479 474 3401,,Van Buren,,35.4353338,-94.3391478,OpenStreetMap (Overpass)
Mercy Hospital,https://www.mercy.net/practice/mercy-hospital-northwest-arkansas,,+1 479 338 8000,Mercy,Rogers,,36.3088233,-94.1834178,OpenStreetMap (Overpass)
Mercy Hospital Berryville,https://www.mercy.net/practice/mercy-hospital-berryville,,+1 870 423 3355,,Berryville,,36.3587064,-93.5517889,OpenStreetMap (Overpass)
Veterans Health Care System of the Ozarks,https://www.fayettevillear.va.gov/,,+1 479 443 4301,,Fayetteville,,36.0807053,-94.1592633,OpenStreetMap (Overpass)
Washington Regional Medical Center,https://www.wregional.com/,,+1 479 463 1000,,Fayetteville,AR,36.1096125,-94.1590248,OpenStreetMap (Overpass)
Northwest Medical Center,https://www.northwesthealth.com/nmc-springdale,,+1 479 751 5711,,Springdale,,36.1806195,-94.13711,OpenStreetMap (Overpass)
Wadley Regional Medical Center at Hope,http://www.wadleyhealthathope.com/,,+1 870 722 3800,,Hope,,33.6481454,-93.5840791,OpenStreetMap (Overpass)
De Queen Medical Center,http://www.dequeenmedicalcenter.com/,,+1 870 584 4111,,De Queen,,34.0478897,-94.3526945,OpenStreetMap (Overpass)
Mena Regional Health System,https://menaregional.com/,,+1 479 394 6100,,Mena,,34.5892702,-94.2213922,OpenStreetMap (Overpass)
Barnes-Jewish Hospital,https://www.barnesjewish.org/,,+1-314-747-3000,,Saint Louis,MO,38.6371664,-90.264366,OpenStreetMap (Overpass)
Mercy Hospital Waldron,https://www.mercy.net/practice/mercy-hospital-waldron,,+1 479 637 4135,,Waldron,,34.8949415,-94.1062979,OpenStreetMap (Overpass)
Mercy Hospital Booneville,https://www.mercy.net/practice/mercy-hospital-booneville,,+1 479 675 2800,Mercy,Booneville,,35.1403071,-93.9347623,OpenStreetMap (Overpass)
Mercy Hospital Ozark,https://www.mercy.net/practice/mercy-hospital-ozark,,+1 479 667 4138,Mercy,Ozark,,35.4858451,-93.8337078,OpenStreetMap (Overpass)
Mercy Hospital Paris,https://www.mercy.net/practice/mercy-hospital-paris,,+1 479 963 6101,Mercy,Paris,,35.2891502,-93.7249619,OpenStreetMap (Overpass)
Johnson Regional Medical Center,https://www.jrmc.com/,,+1 479 754 5454,,Clarksville,,35.4619407,-93.4443898,OpenStreetMap (Overpass)
Chambers Memorial Hospital,https://www.chambershospital.com/,,+1-479-495-2241,,Danville,AR,35.0547966,-93.3877844,OpenStreetMap (Overpass)
