name,website,email,phone,bio,city,state,lat,lon,source
Memorial Hospital,https://mainehealth.org/memorial-hospital,,+1 603 356 5461,MaineHealth,North Conway,,44.0613719,-71.1370014,OpenStreetMap (Overpass)
Androscoggin Valley Hospital,http://www.avhnh.org/,,+1 603 752 2200,,Berlin,,44.4871495,-71.1550764,OpenStreetMap (Overpass)
Weeks Medical Center,http://www.weeksmedical.org/,,+1 603 788 4911,,Lancaster,,44.4857519,-71.5545506,OpenStreetMap (Overpass)
Littleton Regional Healthcare,https://littletonhealthcare.org/,,+1 800 464 7731,,Littleton,NH,44.3176091,-71.825333,OpenStreetMap (Overpass)
Cottage Hospital,https://www.cottagehospital.org/,,+1 603 747 9000,,Woodsville,,44.135469,-72.023265,OpenStreetMap (Overpass)
Speare Memorial Hospital,http://www.spearehospital.com/,,+1 603 536 1120,,Plymouth,,43.75794,-71.6951724,OpenStreetMap (Overpass)
Alice Peck Day Memorial Hospital,https://www.alicepeckday.org/,,+1 603 448 3121,,Lebanon,NH,43.641625,-72.2646781,OpenStreetMap (Overpass)
Huggins Hospital,https://www.hugginshospital.org/,,+1 603 569 7500,,Wolfeboro,,43.5818233,-71.2010696,OpenStreetMap (Overpass)
Franklin Regional Hospital,http://www.lrgh.org/about-lrghealthcare/welcome-to-the-franklin-regional-hospital,,+1 603 934 2060,,Franklin,,43.4483605,-71.6449653,OpenStreetMap (Overpass)
Cheshire Medical Center,https://www.cheshire-med.com/,,+1 603 354 5400,Dartmouth-Hitchcock,Keene,NH,42.9487555,-72.2921203,OpenStreetMap (Overpass)
Valley Regional Healthcare,http://www.vrh.org/,,+1 603 542 7771,,Claremont,NH,43.3846669,-72.3412762,OpenStreetMap (Overpass)
Monadnock Community Hospital,https://monadnockcommunityhospital.com/,,+1 603 924 7191,,Peterborough,,42.8934854,-71.9398286,OpenStreetMap (Overpass)
Frisbie Memorial Hospital,https://www.frisbiehospital.com/,,+1 603 332 5211,,Rochester,,43.2971214,-70.960096,OpenStreetMap (Overpass)
Beebe Medical Center,https://www.beebehealthcare.org/,,+1 302 645 3300,Beebe Healthcare,Lewes,DE,38.7714255,-75.1437576,OpenStreetMap (Overpass)
Nemours/Alfred I. duPont Hospital for Children,https://www.nemours.org/,,+1 302 651 4000,,Wilmington,,39.7797765,-75.5539919,OpenStreetMap (Overpass)
Saint Francis Healthcare,https://www.stfrancishealthcare.org/,,+1 302 421 4100,,Wilmington,,39.7497968,-75.5676869,OpenStreetMap (Overpass)
Christiana Hospital,http://www.christianacare.org/ChristianaHospital,,+1 302 733 1000,,Newark,,39.6875316,-75.6707105,OpenStreetMap (Overpass)
Martin's Point Health Care,https://martinspoint.org/,,+1-207-828-2402,Martin's Point Health Care,Portland,ME,43.6883677,-70.2467919,OpenStreetMap (Overpass)
Nanticoke Memorial Hospital,https://www.nanticoke.org/,,+1 302 629 6611,Nanticoke Health Services,Seaford,,38.6416474,-75.6044756,OpenStreetMap (Overpass)
United Medical Center,https://unitedmedicaldc.com/,,+1 202-574-6000,,Washington,DC,38.8358302,-76.9848906,OpenStreetMap (Overpass)
MedStar Georgetown University Hospital,https://ww.medstargeorgetown.org/,,+1 855-633-0364,,Washington,,38.9114671,-77.0753103,OpenStreetMap (Overpass)
Sibley Memorial Hospital,https://www.hopkinsmedicine.org/sibley-memorial-hospital/,,+1 202-537-4000,,Washington,,38.9367041,-77.1088024,OpenStreetMap (Overpass)
Hospital for Sick Children Pediatric Center,http://childrensnational.org/choose-childrens/locations-and-directions/outpatient-centers/hospital-for-sick-children-hsc-pediatric-center#tab-1,,+1 202-832-4400,,Washington,,38.9414759,-76.9811793,OpenStreetMap (Overpass)
Howard University Hospital,http://huhealthcare.com/healthcare/hospital,,+1 202-865-6100,,Washington,,38.9178216,-77.0197755,OpenStreetMap (Overpass)
Providence Hospital,https://www.provhosp.org/,,+1 202-854-7000,Ascension,Washington,DC,38.9445815,-76.9934673,OpenStreetMap (Overpass)
Washington Hospital Center,https://www.medstarhealth.org/locations/medstar-washington-hospital-center,,+1 855-546-1686,Medstar Health,Washington,DC,38.9287562,-77.0147772,OpenStreetMap (Overpass)
National Rehabilitation Hospital,https://www.medstarnrh.org/,,+1 855-633-0204,Medstar Health,Washington,,38.9306127,-77.0143295,OpenStreetMap (Overpass)
Washington DC VA Medical Center,https://www.washingtondc.va.gov/,,+1 202-745-8000,,Washington,,38.9287406,-77.0096674,OpenStreetMap (Overpass)
Mayo Regional Hospital,http://www.mayohospital.com/,,+1-207-564-8401,,Dover-Foxcroft,,45.187799,-69.2374947,OpenStreetMap (Overpass)
Penobscot Valley Hospital,https://pvhme.org/,,+1-207-794-3321,,Lincoln,ME,45.3475628,-68.5173673,OpenStreetMap (Overpass)
Blue Hill Memorial Hospital,https://bhmh.org/,,+1-207-374-3400,,Blue Hill,ME,44.4112712,-68.5873903,OpenStreetMap (Overpass)
Franklin Memorial Hospital,https://mainehealth.org/franklin-community-health-network/locations/franklin-memorial-hospital,,+1-207-778-6031,MaineHealth,Farmington,ME,44.626412,-70.1624599,OpenStreetMap (Overpass)
Portsmouth Regional Hospital,https://portsmouthhospital.com/,,+1 603 436 5110,HCA,Portsmouth,,43.0646682,-70.7890521,OpenStreetMap (Overpass)
Vermont Psychiatric Care Hospital,https://mentalhealth.vermont.gov/intervention-and-recovery/vermont-psychiatric-care-hospital,,+1-802-828-3300,Vermont Department of Mental Health,Berlin,,44.2229062,-72.5649494,OpenStreetMap (Overpass)
Pen Bay Medical Center,https://mainehealth.org/pen-bay-medical-center,,+1-207-921-8000,MaineHealth,Rumford,,44.1442683,-69.0849321,OpenStreetMap (Overpass)
Waldo Hospital,https://mainehealth.org/waldo-county-general-hospital,,+1-207-338-2500,MaineHealth,Belfast,ME,44.4128263,-68.9940924,OpenStreetMap (Overpass)
Sebasticook Valley Health,http://www.sebasticookvalleyhealth.org/,,+1-207-487-4000,,Pittsfield,ME,44.7901613,-69.37082,OpenStreetMap (Overpass)
Upper Connecticut Valley Hospital,https://www.ucvh.org/,,+1 603 237 4971,,Colebrook,,44.9045368,-71.4814084,OpenStreetMap (Overpass)
Houlton Regional Hospital,https://houltonregional.org/,,+1-207-532-2900,,Houlton,ME,46.1335748,-67.8436712,OpenStreetMap (Overpass)
Delaware Psychiatric Center,https://www.dhss.delaware.gov,,,,New Castle,DE,39.7007925,-75.576859,OpenStreetMap (Overpass)
AdCare Rhode Island,https://adcare.com/locations/rhode-island/,commserv@adcare.com,+1-866-739-7692,AdCare Rhode Island is a specialized addiction rehabilitation center that centers around providing its patients who are suffering from drug and alcohol dependence and co-occurring disorders with means to overcome all obstacles on their road to recovery.,North Kingstown,RI,41.5267447,-71.4621766,OpenStreetMap (Overpass)
University of Vermont Medical Center,https://www.uvmhealth.org/medcenter/,,+1 802 847 0000,,Burlington,VT,44.4785064,-73.1937784,OpenStreetMap (Overpass)
Seabrook Emergency Room,https://portsmouthhospital.com/locations/seabrook-er/,,+1-603-474-6400,Portsmouth Regional Hospital,Seabrook,NH,42.8924222,-70.8735976,OpenStreetMap (Overpass)
Women & Infants Hospital of Rhode Island,https://www.care.com/b/l/the-tavares-pediatric-center-inc/providence-ri,,+1 401 274 1100,,Providence,,41.8108785,-71.4133044,OpenStreetMap (Overpass)
Porter Medical Center,https://www.portermedical.org/,,+1 802 388 4701,,Middlebury,,43.9998568,-73.1687274,OpenStreetMap (Overpass)
Dartmouth-Hitchcock Medical Center,https://www.dartmouth-hitchcock.org/,,+1-603-650-5000,,Lebanon,,43.6756565,-72.2698714,OpenStreetMap (Overpass)
Catholic Medical Center,https://www.catholicmedicalcenter.org/,,+1 603 668 3545,Granite One Health,Manchester,NH,42.9909738,-71.4738894,OpenStreetMap (Overpass)
Northern Light A.R. Gould Hospital,http://www.tamc.org/,,+1-207-768-4000,,Presque Isle,ME,46.6746505,-67.9987529,OpenStreetMap (Overpass)
Stephens Memorial Hospital,https://www.wmhcc.org/wmh_body.cfm?id=2806,,+1-207-743-5933,,Norway,ME,44.2099565,-70.5322388,OpenStreetMap (Overpass)
Rhode Island Hospital,https://www.rhodeislandhospital.org/,,+1 401 444 4000,Lifespan,Providence,RI,41.8111882,-71.4111234,OpenStreetMap (Overpass)
