name,website,email,phone,bio,city,state,lat,lon,source
Action Behavior Centers - ABA Therapy for Autism,https://www.actionbehavior.com/locations/aba-therapy-hutto-tx/,,+1 512-879-4100,,Hutto,TX,30.533115,-97.5635988,OpenStreetMap (Overpass)
Action Behavior Centers - ABA Therapy for Autism,https://www.actionbehavior.com/locations/aba-therapy-mansfield-owens-court-tx/,,+1 682-224-7600,"Services:Center-based Autism Therapy (ABA Therapy), Assessment, Autism Diagnostic Observation Schedule Assessment (ADOS Assessment), ABC at Home (Home-based Therapy)",Mansfield,TX,32.5809117,-97.1797587,OpenStreetMap (Overpass)
PS Med Spa,https://www.psmedspa.com,,+1-281-819-1147,,Houston,TX,29.5840632,-95.1531828,OpenStreetMap (Overpass)
The Hospital at Westlake Medical Center,https://www.westlakemedical.com/,,+1-512-327-0000,,Austin,TX,30.2958856,-97.826026,OpenStreetMap (Overpass)
Oceans Behavioral Hospital Of Waco,https://oceanshealthcare.com/ohc-location/waco/,,+1 254 870 4874,,Waco,TX,31.4875737,-97.1642517,OpenStreetMap (Overpass)
Sacred Oak Medical Center,https://www.sacredoakmedical.com,,+1 281 241 6440,,Houston,TX,29.6241206,-95.1426119,OpenStreetMap (Overpass)
Palms Behavioral Health,https://www.palmsbh.com,,+1 956 365 2600,,Harlingen,TX,26.1635742,-97.6721623,OpenStreetMap (Overpass)
Perimeter Behavioral Hospital Of Arlington,https://www.perimeterhealthcare.com/arlington,,+1 817 662 6341,,Arlington,TX,32.6280499,-97.1778806,OpenStreetMap (Overpass)
Westpark Springs,https://www.westparksprings.com,,+1 832 535 2770,,Richmond,TX,29.6943822,-95.7610781,OpenStreetMap (Overpass)
Rio Vista Behavioral Health,https://www.riovistabehavioral.com,,+1-915-209-4513,,El Paso,TX,31.8801014,-106.5737217,OpenStreetMap (Overpass)
Oceans Behavioral Hospital Of Pasadena,https://oceanshealthcare.com/ohc-location/pasadena/,,+1 832 821 4982,,Pasadena,TX,29.6508561,-95.1700085,OpenStreetMap (Overpass)
Vibra Specialty Hospital of Desoto,https://vshdesoto.com,,+1 972 298 1100,,Desoto,TX,32.6447004,-96.8834977,OpenStreetMap (Overpass)
Oceans Behavioral Hospital Of Lufkin,https://oceanshealthcare.com/ohc-location/lufkin/,,+1 936 632 2276,,Lufkin,TX,31.3070509,-94.7457683,OpenStreetMap (Overpass)
Medical Behavioral Hospital Of Clear Lake,https://www.pphealthplan.com/facilities/medical-behavioral-hospital-of-clear-lake-llc/,,+1 281 606 3517,,Houston,TX,29.5548362,-95.116592,OpenStreetMap (Overpass)
Eating Recovery Center Dallas / Plano,https://www.eatingrecoverycenter.com/recovery-centers/dallas,,+1 469 499 3900,,Plano,TX,33.0708126,-96.8016974,OpenStreetMap (Overpass)
Mesa Springs,https://mesasprings.com,,+1-817-292-4600,,Fort Worth,TX,32.6398134,-97.4128976,OpenStreetMap (Overpass)
Cedar Crest Hospital,https://www.cedarcresthospital.com,,+1 254 939 2100,,Belton,TX,31.0214097,-97.4770966,OpenStreetMap (Overpass)
First Baptist Medical Center,https://www.fbmcdallas.com,,+1-469-329-3700,,Dallas,TX,32.8884379,-96.7665543,OpenStreetMap (Overpass)
Oceans Behavioral Hospital Of Katy,https://oceanshealthcare.com/ohc-location/katy/,,+1 281 492 8888,,Katy,TX,29.7779641,-95.7485405,OpenStreetMap (Overpass)
Oceans Behavioral Hospital Of Longview,https://oceanshealthcare.com/ohc-location/longview/,,+1 903 212 3105,,Longview,TX,32.5373322,-94.7345276,OpenStreetMap (Overpass)
Woodlands Specialty Hospital,https://www.woodlandsspecialtyhospital.com,,+1 281 602 8160,,The Woodlands,TX,30.1309274,-95.4430548,OpenStreetMap (Overpass)
Oceans Behavioral Hospital Of Abilene,https://oceanshealthcare.com/ohc-location/abilene/,abileneinfo@oceanshealthcare.com,+1-325-691-0030,,Abilene,TX,32.399967,-99.739311,OpenStreetMap (Overpass)
The Hospitals Of Providence Northeast Campus,https://www.thehospitalsofprovidence.com/locations/detail/northeast-campus,,+1-281-292-2450,,,,31.9378427,-106.406735,OpenStreetMap (Overpass)
Altus Lumberton Hospital,https://altusemergencylumberton.com,,,,Lumberton,TX,30.2618693,-94.2210199,OpenStreetMap (Overpass)
Nexus Childrens Hospital - The Woodlands Campus,https://nexushealthsystems.com/services/childrens-hospital/,,,,Spring,TX,30.1723724,-95.4606595,OpenStreetMap (Overpass)
Legent Hospital For Special Surgery,https://www.legenthealth.com/locations/legent-hospital-for-special-surgery,,,,Plano,TX,33.0013974,-96.7718686,OpenStreetMap (Overpass)
River Oaks Hospitals And Clinics,https://www.rohc.care,,+1 713 330 3887,,Houston,TX,29.731067,-95.4450385,OpenStreetMap (Overpass)
Lone Star Behavioral Health Cypress,https://www.lonestarbehavioralhealth.com,,+1 281 516 6186,,Cypress,TX,30.0242799,-95.6627709,OpenStreetMap (Overpass)
Sugarland Rehab Hospital,https://sugarlandrehabhospital.com,,+1 281 766 9002,,Sugar Land,TX,29.5874043,-95.6426219,OpenStreetMap (Overpass)
United Memorial Medical Center - Sugar Land Hospital,https://ummc.care/ummcsugarland,,+1 281 238 3900,,Sugar Land,TX,29.6053469,-95.6360927,OpenStreetMap (Overpass)
Canyon Creek Behavioral Health,https://canyoncreekbh.com,,+1 512 569 3261,,Temple,TX,31.0594214,-97.3692173,OpenStreetMap (Overpass)
Christus Southeast Texas Orthopedic Specialty Center,https://www.beaumontbone.com,,+1 409 838 0346,,Beaumont,TX,30.0833828,-94.1398084,OpenStreetMap (Overpass)
Nexus Specialty Hospital Shenandoah Campus,https://nexushealthsystems.com/services/specialty-hospital/,,+1 281 364 0317,,Shenandoah,TX,30.1887498,-95.4601801,OpenStreetMap (Overpass)
Texas Surgical Hospital,https://txsurgical.com,,+1 972 820 2600,,Plano,TX,33.0316346,-96.8540749,OpenStreetMap (Overpass)
Solara Specialty Hospitals Harlingen - Brownsville,https://www.chghospitals.com/location-brownsville,,+1 956 546 0808,,Brownsville,TX,25.9738093,-97.5098892,OpenStreetMap (Overpass)
Psychiatric Emergency Treatment Center,https://mentalhealthtx.org/mt/facilities/tri-county-behavioral-healthcare-psychiatric-emergency-treatment-center/,,+1 936 521 6100,,Conroe,TX,30.3099934,-95.4640564,OpenStreetMap (Overpass)
Schleicher County Medical Center,https://scmchealth.com,,+1 325 853 2507,,Eldorado,TX,30.8630019,-100.6029941,OpenStreetMap (Overpass)
Baptist Neighborhood Hospital Schertz,https://www.baptistneighborhoodhospital.com/locations/schertz/,,,,Schertz,TX,29.5943161,-98.2900862,OpenStreetMap (Overpass)
Reba McEntire Center For Rehabilitation,https://www.texomamedicalcenter.net/inpatient-rehabilitation,,+1 903 416 1000,,Denison,TX,33.7702177,-96.5512811,OpenStreetMap (Overpass)
PAM Rehabilitation Hospital Of Clear Lake,https://pamhealth.com/facilities/find-facility/rehabilitation-hospitals/pam-rehabilitation-hospital-clear-lake,,+1 832 224 9500,,Webster,TX,29.5432769,-95.1200486,OpenStreetMap (Overpass)
Stat Specialty Hospital,https://statspecialtyhospital.com,,+1 830 498 3000,,Del Rio,TX,29.4000585,-100.9059,OpenStreetMap (Overpass)
Patients Emergency Room,https://patientser.com,,+1 281 576 0555,,Baytown,TX,29.8221352,-94.9029286,OpenStreetMap (Overpass)
PAM Specialty Hospital Of Corpus Christi Bayfront,https://pamhealth.com/facilities/find-facility/specialty-hospitals/PAM-Specialty-Hospital-Corpus-Christi-Bayfront,,+1 361 500 0565,,Corpus Christi,TX,27.7893756,-97.3957634,OpenStreetMap (Overpass)
Las Palmas Rehabilitation Hospital A Campus Of LPDS Healthcare,https://laspalmasdelsolhealthcare.com,,,,El Paso,TX,31.7890532,-106.508826,OpenStreetMap (Overpass)
South Plains Rehab Hospital - An Affiliate Of UMC And Encompass,https://encompasshealth.com/locations/southplainsrehab,,+1-806-507-3500,,Lubbock,TX,33.6028898,-101.9284584,OpenStreetMap (Overpass)
Baylor Scott And White Institute For Rehabilitation - Lakeway,https://www.bswrehab.com/locations/inpatient/lakeway/,,,,Lakeway,TX,30.3451048,-97.9701022,OpenStreetMap (Overpass)
PAM Specialty Hospital Of New Braunfels,https://pamhealth.com/facilities/find-facility/specialty-hospitals/PAM-Specialty-Hospital-New-Braunfels,,+1 830 627 7600,,New Braunfels,TX,29.7292694,-98.1027419,OpenStreetMap (Overpass)
New Braunfels Regional Rehabilitation Hospital,https://nbrrh.ernesthealth.com,,+1 830 625 6700,,New Braunfels,TX,29.735156,-98.0952345,OpenStreetMap (Overpass)
Saint Luke's Health - Springwoods Village Hospital,https://locations.stlukeshealth.org/location/springwoods-village-hospital,,,,Spring,TX,30.0906083,-95.4489376,OpenStreetMap (Overpass)
Baptist Neighborhood Hospital Zarzamora,https://www.baptisthealthsystem.com/locations/detail/baptist-neighborhood-hospital---zarzamora,,+1-210-572-2955,,,,29.3521004,-98.5330399,OpenStreetMap (Overpass)
Memorial Hermann Rehabilitation Hospital Katy,https://memorialhermann.org/locations/rehabilitation-hospital-katy,,+1 281 579 5678,,Katy,TX,29.7757655,-95.7457993,OpenStreetMap (Overpass)
Everest Rehabilitation Hospital Temple,https://everestrehab.com/hospitals/temple-tx/,,,,Temple,TX,31.067416,-97.3507864,OpenStreetMap (Overpass)
Encompass Health Rehabilitation Hospital Vision Park,https://encompasshealth.com/locations/houston/visionparkrehab,,+1 936 444 1700,,Shenandoah,TX,30.190023,-95.4584922,OpenStreetMap (Overpass)
Methodist Midlothian Medical Center,https://www.methodisthealthsystem.org/methodist-midlothian-medical-center/,,+1 469 846 2000,,,,32.4689565,-96.9820021,OpenStreetMap (Overpass)
Encompass Health Rehabilitation Hospital Of Richardson,https://encompasshealth.com/locations/richardsonrehab,,,Encompass Health,,,32.9979828,-96.7549376,OpenStreetMap (Overpass)
Encompass Health Rehabilitation Hospital Of The Woodlands,https://encompasshealth.com/locations/houston/thewoodlandsrehab,,+1 281 364 2000,,Shenandoah,TX,30.1856733,-95.4544562,OpenStreetMap (Overpass)
First Surgical Hospital,https://www.firstsurgical.com,,+1 713 275 1111,,Bellaire,TX,29.7099774,-95.4626713,OpenStreetMap (Overpass)
Encompass Health Rehabilitation Hospital Of Pearland,https://encompasshealth.com/pearlandrehab,,,,Pearland,TX,29.5729058,-95.3898333,OpenStreetMap (Overpass)
Baylor Scott And White Medical Center - Lakeway,https://www.bswhealth.com/locations/lakeway-hospital,,,,Lakeway,TX,30.3330267,-97.9716131,OpenStreetMap (Overpass)
Baptist Neighborhood Hospital Kelly,https://www.baptisthealthsystem.com/locations/detail/baptist-emergency-hospital---kelly,,,,San Antonio,TX,29.4027685,-98.5477659,OpenStreetMap (Overpass)
Altus Houston Hospital - Celestial Hospital - Odyssey Hospital,https://altushospitals.org/altus-houston-hospital/,,,,Houston,TX,29.7114513,-95.5561649,OpenStreetMap (Overpass)
Encompass Health Rehabilitation Hospital Of San Antonio,https://encompasshealth.com/locations/sanantoniorehab,,,,,,29.5274279,-98.5841111,OpenStreetMap (Overpass)
Baylor Scott And White Emergency Hospital Murphy,https://www.bsweh.org/locations/murphy/,,+1 214 294 6150,,Murphy,TX,33.0122339,-96.6243528,OpenStreetMap (Overpass)
Atrium Medical Center,http://www.atriummedicalcenter.com,,+1 281 207 8200,,Stafford,TX,29.6462764,-95.5881322,OpenStreetMap (Overpass)
Baylor Scott And White Continuing Care Hospital,https://www.bswhealth.com/locations/continuing-care-hospital,,,,Temple,TX,31.1182872,-97.3992525,OpenStreetMap (Overpass)
Clinica Hispana Rubymed - Katy,https://www.clinicahispanarubymed.com/?utm_campaign=gmb&utm_medium=referral&utm_source=gmb_katy,,+1-346-517-1202,"Clinica Hispana Rubymed es una red de clínicas familiares localizada en Texas. Estamos especializados en medicina familiar, lo cual incluye todos los miembros de la familia mayores de 5 años.",Katy,TX,29.7904849,-95.8116827,OpenStreetMap (Overpass)
Texas Health Adult Care,https://www.care.texashealth.org/Providers/THPG/Texas-Health-Adult-Care/Internal-Medicine/rubia-sadiq-md,,+1-817-249-7323,Texas Health,,,32.6790736,-97.4678499,OpenStreetMap (Overpass)
Walzem VA Clinic,https://www.va.gov/south-texas-health-care/locations/walzem-va-clinic/,,,Veterans Health Administration,San Antonio,TX,29.4981085,-98.3510368,OpenStreetMap (Overpass)
Bricolage Behavioral Health,https://bricolagebehavioral.com/,information@bricolagebehavioral.com,+1 469-968-5700,,Flower Mound,TX,33.0289771,-97.0695359,OpenStreetMap (Overpass)
The Emergency Center at Conroe,https://www.theemergencycenter.com/conroe-er/,info@theemergencycenter.com,+1-936-236-4911,"The Emergency Center at Conroe is a fully equipped, freestanding emergency room offering 24/7 care with no wait times.",Conroe,TX,30.3698898,-95.4865862,OpenStreetMap (Overpass)
Physicians Premier,https://mdpremier.com/everhart-emergency-room,,+1 361 991 0911,,Corpus Christi,TX,27.7254991,-97.3791201,OpenStreetMap (Overpass)
Kindred Hospital Tarrant County,https://kindredhospitals.com/,,+1 817-548-3400,,,,32.7506923,-97.114063,OpenStreetMap (Overpass)
Action Behavior Centers - ABA Therapy for Autism,https://www.actionbehavior.com/location/texas/forney-east-us-hwy-80,,+1-469-915-4455,,Forney,TX,32.7443556,-96.4504787,OpenStreetMap (Overpass)
Action Behavior Centers - ABA Therapy for Autism,https://www.actionbehavior.com/location/texas/roanoke-us-377,,+1-214-466-6645,,Roanoke,TX,33.0048589,-97.2265574,OpenStreetMap (Overpass)
Action Behavior Centers - ABA Therapy for Autism,https://www.actionbehavior.com/location/texas/conroe-anderson-crossing,,+1-281-401-8599,,Conroe,TX,30.3456014,-95.4838866,OpenStreetMap (Overpass)
Action Behavior Centers - ABA Therapy for Autism,https://www.actionbehavior.com/location/texas/edinburg-west-owassa,,+1-956-467-0470,,Edinburg,TX,26.2483334,-98.1775772,OpenStreetMap (Overpass)
Action Behavior Centers - ABA Therapy for Autism,https://www.actionbehavior.com/location/texas/prosper-north-preston,,+1-214-628-0686,,Prosper,TX,33.2424456,-96.7858893,OpenStreetMap (Overpass)
Action Behavior Centers - ABA Therapy for Autism,https://www.actionbehavior.com/location/texas/alamo-ranch-dugas,,+1-726-222-9466,,San Antonio,TX,29.4373365,-98.6780845,OpenStreetMap (Overpass)
Action Behavior Centers - ABA Therapy for Autism,https://www.actionbehavior.com/location/texas/kirby-sunrise,,+1-210-802-4099,,San Antonio,TX,29.4737342,-98.3635375,OpenStreetMap (Overpass)
Action Behavior Centers - ABA Therapy for Autism,https://www.actionbehavior.com/location/texas/east-new-braunfels,,+1-210-964-6448,,New Braunfels,TX,29.6980043,-98.091551,OpenStreetMap (Overpass)
Action Behavior Centers - ABA Therapy for Autism,https://www.actionbehavior.com/location/texas/harlingen-victor-park,,+1-830-205-5822,,Harlingen,TX,26.1802572,-97.7139185,OpenStreetMap (Overpass)
Orthodontic Nations,https://www.orthodonticnations.com/,woodlandssmile@orthodonticnations.com,+1-936-242-0788,,The Woodlands,TX,30.205199,-95.4624837,OpenStreetMap (Overpass)
UMC Health and Wellness Hospital,http://umchealthsystem.com,,+1-806-775-8200,,,,33.4934849,-101.9206455,OpenStreetMap (Overpass)
Children's Medical Center of Dallas,https://www.childrens.com/location-landing/locations-and-directions/childrens-health-dallas,,+1 844 424 4537,Children's Health,Dallas,,32.8094769,-96.8375444,OpenStreetMap (Overpass)
San Marcos Treatment Center,https://sanmarcostc.com/,,+1 512-396-8500,,San Marcos,TX,29.899724,-97.929165,OpenStreetMap (Overpass)
Ben Taub General Hospital,https://www.harrishealth.org/locations-hh/Pages/ben-taub.aspx,,+1 713 873 2000,Harris Health,Houston,TX,29.7106067,-95.393517,OpenStreetMap (Overpass)
Kerrville VA Medical Center,https://www.southtexas.va.gov/locations/kerrville_va_hospital.asp,,+1 866 487 1653,Veterans Health Administration,Kerrville,TX,30.0163289,-99.1135108,OpenStreetMap (Overpass)
Memorial Hermann Sugar Land Hospital,https://www.memorialhermann.org/locations/sugar-land/,,+1 281 725 5000,Memorial Hermann,Sugar Land,,29.5652211,-95.6905693,OpenStreetMap (Overpass)
Children's Memorial Hermann Hospital,http://childrens.memorialhermann.org/,,+1 713 704 5437,,Houston,TX,29.7138384,-95.3955029,OpenStreetMap (Overpass)
University of Texas MD Anderson Cancer Center,https://www.mdanderson.org/about-md-anderson/our-locations/texas-medical-center.html,,,,Houston,TX,29.7076733,-95.3974081,OpenStreetMap (Overpass)
Houston Methodist San Jacinto Hospital,https://www.houstonmethodist.org/locations/san-jacinto-baytown/,,+1 281 420 8600,Houston Methodist,Baytown,,29.7681402,-94.9796497,OpenStreetMap (Overpass)
Surgery Specialty Hospitals of America,http://ssha.us.com/,,+1 713 378 3000,Dynacq Healthcare,Pasadena,,29.6595189,-95.1776723,OpenStreetMap (Overpass)
Houston Methodist Saint John Hospital,https://www.houstonmethodist.org/locations/st-john/,,+1 281 523 2000,Houston Methodist,Nassau Bay,TX,29.5501411,-95.0869865,OpenStreetMap (Overpass)
Saint David's North Austin Medical Center,https://stdavids.com/location/st-davids-north-austin-medical-center,,+1 512 901 1000,HCA,Austin,TX,30.4117421,-97.7067338,OpenStreetMap (Overpass)
The Children's Hospital of San Antonio,https://www.christushealth.org/santa-rosa/childrens-hospital-of-san-antonio,,+1-210-704-2011,CHRISTUS Health,San Antonio,TX,29.4280301,-98.4991945,OpenStreetMap (Overpass)
Methodist Hospital,https://sahealth.com/locations/methodisthospital/,,+1 210 575 4000,HCA,San Antonio,TX,29.5082642,-98.5719406,OpenStreetMap (Overpass)
Saint Luke's Baptist Hospital,https://www.baptisthealthsystem.com/our-locations/st-luke-s-baptist-hospital,,+1 210 297 5000,TH Medical,San Antonio,,29.5125147,-98.5751758,OpenStreetMap (Overpass)
Methodist Specialty and Transplant Hospital,https://sahealth.com/locations/methodistspecialty/,,+1 210 575 8110,HCA,San Antonio,,29.5141524,-98.5764091,OpenStreetMap (Overpass)
CHRISTUS Santa Rosa Hospital - Medical Center,https://www.christushealth.org/santa-rosa/medical-center,,+1 210 705 6300,CHRISTUS Health,San Antonio,,29.5122571,-98.5891333,OpenStreetMap (Overpass)
Audie L. Murphy Memorial Veterans' Hospital,https://www.southtexas.va.gov/,,+1 210 617 5300,Veterans Health Administration,San Antonio,,29.5058699,-98.5809116,OpenStreetMap (Overpass)
San Antonio Warm Springs Rehabilitation Hospital,http://www.warmsprings.org/our-facilities/outpatient-rehabilitation/warm-springs-rehabilitation-hospital-san-antonio/,,+1 210 616 0100,Post Acute Medical,San Antonio,,29.5139761,-98.5869503,OpenStreetMap (Overpass)
Clarity Child Guidance Center,https://www.claritycgc.org/,,+1 210 616 0300,,San Antonio,TX,29.5194229,-98.5763486,OpenStreetMap (Overpass)
Mays Cancer Center,https://www.uthscsa.edu/patient-care/cancer-center,,+1 210 450 1000,UT Health San Antonio,San Antonio,,29.5129118,-98.5800053,OpenStreetMap (Overpass)
University Health System - Robert B. Green Campus,https://www.universityhealthsystem.com/locations/san-antonio/robert-b-green-campus-903-w-martin-san-antonio-78207,,+1 210 358 3400,University Health System,San Antonio,,29.4310537,-98.5025316,OpenStreetMap (Overpass)
Nix Medical Center,https://www.nixhealth.com/Locations/Nix-Medical-Center.aspx,,+1 210 271 1800,Nix Health Care System,San Antonio,,29.4255843,-98.4894689,OpenStreetMap (Overpass)
CHRISTUS Santa Rosa - Westover Hills,https://www.christushealth.org/santa-rosa/westover-hills,,+1 210 703 8000,CHRISTUS Health,San Antonio,TX,29.4666693,-98.6965397,OpenStreetMap (Overpass)
Texas Health Harris Methodist Hospital Stephenville,https://www.texashealth.org/stephenville/,,+1-254-965-1500,Texas Health,Stephenville,TX,32.2231405,-98.2045828,OpenStreetMap (Overpass)
CHI Saint Luke's Health–The Woodlands Hospital,https://www.chistlukeshealth.org/thewoodlandshospital,,+1 936 266 2000,CHI Saint Luke's Health,The Woodlands,,30.2045856,-95.4585414,OpenStreetMap (Overpass)
Memorial Hermann The Woodlands Medical Center,https://www.memorialhermann.org/locations/the-woodlands/,,+1 713 897 2300,Memorial Hermann,The Woodlands,,30.1747501,-95.4540899,OpenStreetMap (Overpass)
Mission Trail Baptist Hospital,https://www.baptisthealthsystem.com/locations/detail/mission-trail-baptist-hospital?pagestyle=card,,+1 210 297 3000,TH Medical,San Antonio,,29.3443105,-98.4383146,OpenStreetMap (Overpass)
Medical City Dallas,https://medicalcityhospital.com/,,+1 972 566 7000,HCA,Dallas,TX,32.9114905,-96.7734557,OpenStreetMap (Overpass)
The Woman's Hospital of Texas,https://womanshospital.com/,,+1 713 790 1234,HCA,Houston,TX,29.6932971,-95.4026925,OpenStreetMap (Overpass)
Metropolitan Methodist Hospital,https://sahealth.com/locations/metropolitanmethodist/,,+1 210 757 2200,HCA,San Antonio,,29.4410851,-98.4912366,OpenStreetMap (Overpass)
Baptist Medical Center,https://www.baptisthealthsystem.com/,,+1 210 297 7000,Tenet Healthcare,San Antonio,,29.4336602,-98.4925927,OpenStreetMap (Overpass)
Lifecare Hospitals of Fort Worth,https://www.lifecarehealthpartners.com/region/fortworth,,+1-817-370-6078,LifeCare Health Partners,Fort Worth,,32.6788191,-97.4209301,OpenStreetMap (Overpass)
Harris Methodist Southwest Hospital,https://www.texashealth.org/southwestfw/,,+1-817-433-5000,Texas Health,Fort Worth,,32.6577483,-97.4207105,OpenStreetMap (Overpass)
Encompass Health Rehabilitation Hosptial of City View,https://encompasshealth.com/cityviewrehab,,+1-817-370-4700,Encompass Health,Fort Worth,TX,32.6620086,-97.4128034,OpenStreetMap (Overpass)
Seton Southwest Hospital,https://www.seton.net/locations/southwest/,,+1 512 324 9000,Seton Healthcare Family,Austin,TX,30.2261768,-97.8921869,OpenStreetMap (Overpass)
Midland Memorial Hospital,https://www.midland-memorial.com/,,+1 432 221 1111,,Midland,,31.9971605,-102.0996056,OpenStreetMap (Overpass)
