name,website,email,phone,bio,city,state,lat,lon,source
The Vines Hospital,https://www.thevineshospital.com/,,+1 866 671 3130,,Ocala,,29.155548,-82.1705238,OpenStreetMap (Overpass)
CPC Beverly Hills,https://www.citrusmh.com/location/cpc-beverly-hills,,+1 352 527 6646,HCA,Beverly Hills,FL,28.9097874,-82.4421641,OpenStreetMap (Overpass)
The Jerome Golden Center for Behavioral Health,http://goldenctr.org/,,+1 561 383 8000,,West Palm Beach,,26.754231,-80.0673117,OpenStreetMap (Overpass)
Specialty Hospital Jacksonville,https://specialtyhospitaljax.com/,,+1 904 737 3120,HCA South Atlantic,Jacksonville,,30.27148,-81.61587,OpenStreetMap (Overpass)
AdventHealth Cancer Institute,https://www.floridahospitalcancer.com/,,+1 407 303 1700,AdventHealth,Orlando,,28.5753182,-81.3724209,OpenStreetMap (Overpass)
Saint Catherine's Rehabilitation Hospital,https://www.catholichealthservices.org/st-catherines-rehab/,,+1 305 357 1735,,North Miami,FL,25.889921,-80.177,OpenStreetMap (Overpass)
Stephens County Hospital,https://stephenscountyhospital.com/,,+1-706-282-4200,,Toccoa,GA,34.5929972,-83.3480355,OpenStreetMap (Overpass)
Willingway,https://willingway.com/,,+1 888 979 2140,,Statesboro,,32.4443446,-81.7576111,OpenStreetMap (Overpass)
Central State Hospital,https://dbhdd.georgia.gov/central-state-hospital-milledgeville,,+1 478 445 4128,,Milledgeville,,33.046533,-83.2173762,OpenStreetMap (Overpass)
East Central Regional Hospital,https://dbhdd.georgia.gov/east-central-regional-hospital-augusta-gracewood,,+1 706 790 2011,,Augusta,,33.395695,-82.0115058,OpenStreetMap (Overpass)
Lighthouse Care Center of Augusta,https://www.lighthousecarecenters.com/,,+1 706 651 0005,,Augusta,,33.4905438,-82.0874985,OpenStreetMap (Overpass)
Eisenhower Army Medical Center,http://eisenhower.amedd.army.mil/,,+1 706 787 5811,,Fort Eisenhower,GA,33.4303378,-82.125856,OpenStreetMap (Overpass)
Ridgeview Institute - Smyrna,https://www.ridgeviewinstitute.com/,,+1 770 434 4567,Ridgeview Institute,Smyrna,,33.8579171,-84.5130825,OpenStreetMap (Overpass)
Georgia Regional Hospital Atlanta,https://dbhdd.georgia.gov/georgia-regional-hospital-atlanta,,+1 404 243 2100,Georgie Department of Behavioral Health and Developmental Disabilities,Decatur,,33.696701,-84.2765161,OpenStreetMap (Overpass)
Mountain View Hospital,https://www.mtnviewhospital.com/,,+1 800 245 3645,,Gadsden,,34.0725154,-86.0196571,OpenStreetMap (Overpass)
The Haven,https://www.spectracare.org/,,,SpectraCare Health Systems,Dothan,,31.2462233,-85.4612609,OpenStreetMap (Overpass)
Anoka-Metro Regional Treatment Center,https://mn.gov/dhs/people-we-serve/adults/services/direct-care-treatment/programs-services/anoka-metro-regional-treatment-center,,,Minnesota Department of Human Services,Anoka,MN,45.2148213,-93.3793805,OpenStreetMap (Overpass)
Florida Corrections Medical Center,http://www.dc.state.fl.us/facilities/region2/209.html,,+1 386 496 6000,,Lake Butler,FL,29.98852,-82.3582095,OpenStreetMap (Overpass)
Wilmington Treatment Center,https://www.wilmingtontreatment.com/,,+1 910 758 2023,,Wilmington,NC,34.194225,-77.92946,OpenStreetMap (Overpass)
Bert Martin's Champions for Children Emergency Department & Trauma Center,https://www.arnoldpalmerhospital.com/about-us/pediatric-ed-and-level-one-trauma-center,,+1 321 841 5437,Orlando Health,Orlando,,28.523603,-81.379675,OpenStreetMap (Overpass)
Mulberry Center,https://www.harrisburgmc.com/services/behavioral-health-services/,,+1-618-252-0999,,Harrisburg,IL,37.7306713,-88.5235793,OpenStreetMap (Overpass)
Haywood Regional Medical Center,https://www.myhaywoodregional.com/,,+1 828 456 7311,Duke Lifepoint,Clyde,,35.5252312,-82.9427378,OpenStreetMap (Overpass)
Old Vineyard Behavioral Health Services,https://oldvineyardbhs.com/,,+1 336 794-3550,,Winston-Salem,NC,36.0783236,-80.3185501,OpenStreetMap (Overpass)
Rex Healthcare of Wakfield,https://www.rexhealth.com/rh/hospitals-locations/profile/?id=277,,+1 919 570 7500,,Raleigh,NC,35.9475673,-78.5412297,OpenStreetMap (Overpass)
TriStar Spring Hill ER,https://tristarspringhiller.com/,,+1 931 489 1100,TriStar Health,Spring Hill,,35.7341106,-86.918668,OpenStreetMap (Overpass)
UF Health Shands Psychiatric Hospital,https://ufhealth.org/shands-vista,,,UF Health,Gainesville,,29.6917937,-82.4361118,OpenStreetMap (Overpass)
UK Healthcare,https://ukhealthcare.uky.edu/,,+1 859 257 1000,,Lexington,,38.0310772,-84.5093899,OpenStreetMap (Overpass)
Regional Rehabilitation Hospital,https://encompasshealth.com/locations/regionalrehab,,+1 334 732 2200,,Phenix City,,32.4988254,-85.0463859,OpenStreetMap (Overpass)
Saint Charles Surgical Hospital,https://www.scsh.com/,,+1 504 529 6600,,New Orleans,,29.9373014,-90.0771038,OpenStreetMap (Overpass)
Florida Medical Plaza North Tower,http://www.flhosplab.com/location/orlando-florida-hospital-medical-plaza/,,,AdventHealth,Orlando,FL,28.574905,-81.3719126,OpenStreetMap (Overpass)
Specialty Rehabilitation Hospital,https://www.specialtyrehabhospital.com,,,,Coushatta,LA,32.0290256,-93.3402657,OpenStreetMap (Overpass)
Golisano Children's Hospital of Southwest Florida,https://www.leehealth.org/childrens-health/index.asp,,+1 239 343 5437,Lee Health,Fort Myers,,26.5070753,-81.9119717,OpenStreetMap (Overpass)
Heart Hospital at Swedish American Hospital,https://www.swedishamerican.org/locations/heart-hospital,,+1 779 696 6000,,Rockford,IL,42.2646406,-89.0730194,OpenStreetMap (Overpass)
Mercy Health Sylvania Medical Center,https://www.mercy.com/toledo/locations/medical-centers/mercy-health-sylvania-medical-center,,+1 567 455 5800,Mercy Health,Sylvania,,41.6749579,-83.7219833,OpenStreetMap (Overpass)
Leo A. Hoffman Center,https://www.hoffmanncenter.org/index.php,info@hoffmancenter.org,+1-507-934-6122,,Saint Peter,MN,44.3074727,-93.9819245,OpenStreetMap (Overpass)
Divine Providence Community Home,https://divineprovidencehome.org/,,+1-507-794-3011,,Sleepy Eye,MN,44.305705,-94.7248758,OpenStreetMap (Overpass)
Springfield Clinic Wabash,https://www.springfieldclinic.com/,,+1-217-528-7541,,Springfield,IL,39.7634631,-89.6974655,OpenStreetMap (Overpass)
Cherry Hospital,https://www.ncdhhs.gov/divisions/dsohf/cherry-hospital,,+1 919 947 7000,,Goldsboro,NC,35.3947777,-78.0201427,OpenStreetMap (Overpass)
Florida Department of Health in Pasco County,https://floridahealth.gov/,,,Pasco County,Hudson,FL,28.3904554,-82.6245256,OpenStreetMap (Overpass)
Eunice Extended Care Hospital,https://lhcgroup.com/locations/eunice-extended-care-hospital,,+1 337 546 0024,LHC Group,Eunice,,30.4964237,-92.3746825,OpenStreetMap (Overpass)
Compass Behavioral Center of Opelousas,https://compasshealthcare.com/site187.php,,+1 337 948 2334,Compass Health,Opelousas,,30.4719122,-92.0793803,OpenStreetMap (Overpass)
Turning Point,https://turningpointcare.com/,,+1 229 985 4815,,Moultrie,GA,31.1277384,-83.7701229,OpenStreetMap (Overpass)
The Children's Hospital at TriStar Centennial,https://thechildrenshospitalnashville.com/,,+1 615 342 1000,TriStar Health,Nashville,,36.153542,-86.807152,OpenStreetMap (Overpass)
Baptist Children's Hospital,https://baptisthealth.net/locations/hospitals/baptist-childrens-hospital,,+1 786-596-1960,Baptist Health South Florida,Miami,FL,25.684005,-80.3382285,OpenStreetMap (Overpass)
Medical Center at Elizabeth Place,http://www.mcep.us/,,+1 937 223 6237,,Dayton,,39.7481476,-84.1996953,OpenStreetMap (Overpass)
Advocate Children's Hospital - Oak Lawn,https://www.advocatechildrenshospital.com/,,+1 708 684 8000,Advocate Health Care,Oak Lawn,IL,41.7235705,-87.732089,OpenStreetMap (Overpass)
Spence and Becky Wilson Baptist Children's Hospital,https://www.baptistonline.org/locations/childrens,,+1 901 227 7337,Baptist Memorial Health Care Corporation,Memphis,TN,35.1281425,-89.8549578,OpenStreetMap (Overpass)
The Rehabilitation Hospital,https://www.leehealth.org/rehabilitation-hospital/,,+1 239 343 3900,Lee Health,Fort Myers,,26.6282139,-81.8740593,OpenStreetMap (Overpass)
Hopedale Medical Complex,https://www.hopedalemc.com/,,+1 309 449 3321,,Hopedale,,40.4185115,-89.4169736,OpenStreetMap (Overpass)
The Orthopedic Hospital,https://www.theorthohospital.com/,,+1 260 435 2999,Lutheran Health Network,Fort Wayne,,41.0396964,-85.2497498,OpenStreetMap (Overpass)
Saint Joseph Martin,https://www.kentuckyonehealth.org/martin,,+1 606 285 6400,KentuckyOne Health,Martin,,37.5788556,-82.7503136,OpenStreetMap (Overpass)
LifeCare Hospitals of Shreveport,https://www.lifecarehealthpartners.com/region/shreveport,,+1 318 212 3200,LifeCare Health Partners,Shreveport,,32.4320838,-93.709023,OpenStreetMap (Overpass)
Park Place Surgical Hospital,https://www.parkplacesurgery.com/,,+1 337 237 8119,,Lafayette,,30.1493951,-92.0363792,OpenStreetMap (Overpass)
The NeuroMedical Center Rehabilitation Hospital,https://www.theneuromedicalcenter.com/rehabilitation-hospital/,,+1 225 769 2200,,Baton Rouge,,30.3800116,-91.0943788,OpenStreetMap (Overpass)
Lafayette General Surgical Hospital,https://www.lafayettegeneral.com/our_facilities/main_facilities/lafayette_general_surgical_hospital.aspx,,+1 337 289 8095,,Lafayette,,30.2039033,-92.0147762,OpenStreetMap (Overpass)
Olmsted Medical Center,https://www.olmmed.org/locations/walk-in-care/?id=40,,+1-507-533-4727,,Stewartville,MN,43.8564202,-92.487221,OpenStreetMap (Overpass)
Phillips Eye Institute,https://www.allinahealth.org/phillips-eye-institute/,,+1 612 775 8800,Allina Health,Minneapolis,,44.9604269,-93.2642487,OpenStreetMap (Overpass)
UH Rainbow Babies & Children’s Hospital,https://www.uhhospitals.org/rainbow,,+1 216 844 5437,University Hospitals of Cleveland,Cleveland,OH,41.5048613,-81.6057479,OpenStreetMap (Overpass)
Institute for Orthopaedic Surgery,https://www.ioshospital.com/,,+1 419 224 7586,,Lima,,40.6971201,-84.08795,OpenStreetMap (Overpass)
Saint Thomas Hospital for Specialty Surgery,http://www.sthspecialtysurgery.com/,,+1 615 341 7500,,Nashville,,36.1551457,-86.8033192,OpenStreetMap (Overpass)
Coral Gables Acupuncture,https://miamiacupuncture.com,,,"At Coral Gables Acupuncture, we provide comprehensive acupuncture treatment options for various forms of disorders and pain.",Miami,FL,25.742333,-80.2540819,OpenStreetMap (Overpass)
Miami Beach Urgent Care,https://miamibeachurgentcare.com,info@miamibeachurgentcare.com,+1-305-344-2273,"On-site lab, X-ray, IV, physicals, other health care services",Miami Beach,FL,25.7845261,-80.1406461,OpenStreetMap (Overpass)
AdventHealth Orlando Emergency Room,https://adventhealth.com,,+1-407-303-1940,AdventHealth,Orlando,FL,28.5735429,-81.3692095,OpenStreetMap (Overpass)
University of Minnesota Health Cinics and Surgery Center,https://www.mhealth.org/locations/buildings/clinics-and-surgery-center#clinics-and-services,,+1-612-273-8383,M Health Fairview,Minneapolis,MN,44.9709865,-93.2251111,OpenStreetMap (Overpass)
M Health West Bank Emergency Department,https://www.mhealth.org/care/overarching-care/emergency-services-adult,,+1 612 273 8383,M Health Fairview,Minneapolis,MN,44.9677453,-93.2382541,OpenStreetMap (Overpass)
Sandhills Medical Foundation,https://sandhillsmedical.org/locations/mcbee/,,+1-843-335-8291,,McBee,SC,34.4597459,-80.2594535,OpenStreetMap (Overpass)
Preble County Medical Center,https://www.ketteringhealth.org/preble/,,,Grandview Medical Center,Eaton,OH,39.7667679,-84.6467187,OpenStreetMap (Overpass)
Rehabilitation Hospital of Indiana,http://rhin.com,,+1-317-329-2000,,Indianapolis,IN,39.8299753,-86.2773855,OpenStreetMap (Overpass)
John B. Amos Cancer Center,https://www.piedmont.org/columbus,,+1-706-320-8700,The area's only free-standing cancer center.,Columbus,GA,32.4812792,-84.9867742,OpenStreetMap (Overpass)
UAB Freestanding ER,https://www.uabmedicine.org/gardendale-fed,,+1-205-263-0952,,Gardendale,AL,33.6489968,-86.8192056,OpenStreetMap (Overpass)
Midwest Orthopedic Specialty Hospital,https://healthcare.ascension.org/locations/wisconsin/wiwhe/franklin%20midwest%20orthopedic%20specialty%20hospital,,,Ascension,Franklin,WI,42.8602954,-87.9541229,OpenStreetMap (Overpass)
Harbor Oaks Hospital,https://www.harboroaks.com/,,+1-586-684-4870,,New Baltimore,MI,42.6767526,-82.7560884,OpenStreetMap (Overpass)
Pops Diabetes Care,https://popsdiabetes.com/,hi@popsdiabetes.com,+1-800-767-7268,,Oak Park Heights,MN,45.030647,-92.8564902,OpenStreetMap (Overpass)
Back and Neck Pain Center,https://www.drvenis.com/,,+1-727-726-4743,"The Back and Neck Pain Center and Dr Monte Venis,Chiropractic Physician has over 30 years experience in Clearwater to help you live your life without pain. We help relieve various pain conditions such as back pain, neck pain, shoulder pain, headaches.",Clearwater,FL,28.0207387,-82.7113717,OpenStreetMap (Overpass)
Ochsner Rehabilitation Hospital,https://www.ochsner-rehab.com,,+1 504 291 5100,,Jefferson,,29.961469,-90.1540213,OpenStreetMap (Overpass)
TriStar Natchez ER,https://www.tristarhealth.com/locations/tristar-natchez-er,,+16153262960,,Dickson,TN,36.0105342,-87.3295931,OpenStreetMap (Overpass)
Behavioral Health,https://www.mymichigan.org/locations/profile/behavioral-health-inpatient-kinross/,,,MyMichigan Medical Center Sault,Kincheloe,MI,46.2662297,-84.4662997,OpenStreetMap (Overpass)
Veritas Collaborative Eating Disorder Treatment Center,https://veritascollaborative.com/locations/north-carolina/durham-nc-adult-eating-disorder-treatment-center,,+1 919 908 9730,,Durham,,36.0099404,-78.9423254,OpenStreetMap (Overpass)
Wheeling Hospital,https://www.wheelinghospital.org,,+1 304 243 3000,,Wheeling,,40.0591186,-80.6850073,OpenStreetMap (Overpass)
Carolina Dunes Behavioral Health,https://sbcwilmington.com,,+1 910 371 2500,,Leland,,34.2607578,-78.0637137,OpenStreetMap (Overpass)
Novant Health Rehabilitation Hospital,https://www.encompasshealth.com/locations/novanthealthrehab,,+1 336 754 3500,,Winston-Salem,,36.0511396,-80.3269699,OpenStreetMap (Overpass)
Rebound Behavioral Health,https://www.reboundbehavioralhealth.com,,+1 803 313 3700,,Lancaster,,34.8620695,-80.802395,OpenStreetMap (Overpass)
William S Hall Psychiatric Institute,https://www.state.sc.us/dmh/profiles/hall.pdf,,+1 803 898 1593,,Columbia,,34.0792534,-80.9804777,OpenStreetMap (Overpass)
Vibra Hospital Of Charleston,https://vhcharleston.com,,+1 843 375 4100,,Mount Pleasant,,32.8149016,-79.8557164,OpenStreetMap (Overpass)
Turbeville Correctional Institution Infirmary,https://www.doc.sc.gov/institutions/turbeville.jsp,,+1 803 896 3100,,Turbeville,,33.8878019,-80.0812248,OpenStreetMap (Overpass)
Encompass Health Rehabilitation Hospital Of Bluffton,https://www.encompasshealth.com/hiltonheadrehab,,+1 843 836 8200,,Bluffton,,32.2857407,-80.9404858,OpenStreetMap (Overpass)
20th Medical Group,https://shaw.tricare.mil,,+1 803 895 2273,,Shaw Afb,,33.9708044,-80.4889839,OpenStreetMap (Overpass)
South Carolina Vocational Rehabilitation Evaluation Center,https://scvrd.net,,+1 803 896 6040,,West Columbia,,33.9518687,-81.1078839,OpenStreetMap (Overpass)
William J Mccord Adolescent Treatment Facility,https://www.tccada.com/adolescent-inpatient-services,,+1 803 534 4900,,Orangeburg,,33.5358708,-80.8222063,OpenStreetMap (Overpass)
Bradley Center Of Saint Francis,https://www.mystfrancis.com/behavioral-mental-health-care,,+1 706 320 3700,,Columbus,,32.4826966,-84.9681111,OpenStreetMap (Overpass)
South Georgia Outpatient Plaza,https://www.sgmc.org/venue/sgmc-smith-northview,,+1 229 433 1000,South Georgia Medical Center,Valdosta,,30.8986369,-83.3355585,OpenStreetMap (Overpass)
East Central Regional Hospital - Gracewood,https://dbhdd.georgia.gov/be-caring/east-central-regional-hospital-ecrh-augusta-and-gracewood-ga,,,,North View,,33.3689708,-82.0296438,OpenStreetMap (Overpass)
Veritas Collaborative Eating Disorder Treatment Center,https://veritascollaborative.com/locations/georgia/atlanta-ga-eating-disorder-treatment-center,,+1 770 871 3750,,Atlanta,,33.9242095,-84.3312515,OpenStreetMap (Overpass)
Emory Wesley Woods Hospital,https://www.emoryhealthcare.org/locations/hospitals/emory-university-hospital-wesley-woods,,,,Atlanta,,33.804819,-84.331172,OpenStreetMap (Overpass)
Select Specialty Hospital - Midtown Atlanta,https://www.selectspecialtyhospitals.com/locations-and-tours/ga/atlanta/midtown-atlanta,,+1 404 873 2871,,Atlanta,,33.7737772,-84.3827544,OpenStreetMap (Overpass)
Southwell Medical,https://mysouthwell.com/southwell-medical-adel,,+1 229 896 8077,,Adel,,31.1081989,-83.4273729,OpenStreetMap (Overpass)
Roosevelt Warm Springs LTAC Hospital,https://www.rooseveltrecovery.com,,+1 706 655 5515,,Warm Springs,GA,32.8879807,-84.6923449,OpenStreetMap (Overpass)
Morgan Medical Center,https://morganmedical.org,,+1 706 342 1667,,Madison,,33.5688456,-83.472006,OpenStreetMap (Overpass)
Lakeview Behavioral Health System,https://www.lakeviewbehavioralhealth.com,,+1 678 713 2600,,Norcross,,33.9569129,-84.2181357,OpenStreetMap (Overpass)
Greenleaf Center,https://www.greenleafhospital.com,,+1 229 671 6601,,Valdosta,,30.8601574,-83.2591332,OpenStreetMap (Overpass)
Arnold Palmer Hospital For Children,https://arnoldpalmerhospital.com,,+1 321 841 6350,,Lake Mary,FL,28.7699806,-81.3487449,OpenStreetMap (Overpass)
New Horizons Of Treasure Coast - Mental Health Center,https://nhtcinc.org,,+1 772 468 5600,,Fort Pierce,FL,27.3759497,-80.3714153,OpenStreetMap (Overpass)
The Renfrew Center Of Florida,https://www.renfrewcenter.com/locations/coconut-creek.asp,,+1 954 698 9222,,Coconut Creek,FL,26.3273083,-80.1888076,OpenStreetMap (Overpass)
Saint Anthony's Rehabilitation Hospital,https://www.catholichealthservices.org/location/st-anthonys-rehabilitation-hospital,,+1 954 739 6233,,Lauderdale Lakes,FL,26.1636604,-80.1935019,OpenStreetMap (Overpass)
The Centers,https://www.thecenters.us,,+1 352 291 5500,,Ocala,FL,29.1310658,-82.2190209,OpenStreetMap (Overpass)
Consulate Health Care Of Pensacola,https://consulatehc.com,,+1 850 857 5200,,Pensacola,FL,30.4714433,-87.2526172,OpenStreetMap (Overpass)
Wekiva Springs,https://wekivacenter.com,,+1 904 296 3533,,Jacksonville,FL,30.2580283,-81.595717,OpenStreetMap (Overpass)
Palm Point Behavioral Health,https://www.palmpointbehavioral.com,,+1 321 603 6550,,Titusville,FL,28.640354,-80.8300075,OpenStreetMap (Overpass)
Select Specialty Hospital - Fort Myers,https://www.fortmyers.selectspecialtyhospitals.com,,+1 239 313 2900,,Fort Myers,FL,26.6304105,-81.8029506,OpenStreetMap (Overpass)
Winter Haven Women's Hospital,https://baycare.org/hospitals/winter-haven-womens-hospital/patients-visitors,,+1 863 294 7010,,Winter Haven,FL,28.0089757,-81.7261779,OpenStreetMap (Overpass)
The Willough At Naples,https://www.thewilloughatnaples.com,,+1 239 775 4500,,Naples,FL,26.0960285,-81.7363098,OpenStreetMap (Overpass)
Select Specialty Hospital - Palm Beach,https://palmbeach.selectspecialtyhospitals.com,,+1 561 357 7370,Select Specialty Hospital,Lake Worth,FL,26.6090441,-80.09145,OpenStreetMap (Overpass)
Encompass Health Rehabilitation Hospital Of Ocala,https://encompasshealth.com/ocalarehab,,+1 352 282 4000,,Ocala,FL,29.1658755,-82.1623349,OpenStreetMap (Overpass)
UCF Lake Nona Medical Center,https://ucflakenonamedicalcenter.com,,+1 407 302 7392,,Orlando,FL,28.3674088,-81.28563,OpenStreetMap (Overpass)
Saint Josephs Hospital Behavioral Health Center,https://baycare.org/locations/s/st-josephs-hospital-behavioral-health-center,,+1 813 870 4000,,Tampa,FL,27.99168,-82.4898185,OpenStreetMap (Overpass)
Saint Catherine's West Rehabilitation Hospital,https://www.catholichealthservices.org/location/st-catherines-west-rehabilitation-hospital,,+1 305 351 7181,,Hialeah Gardens,FL,25.8837555,-80.3429732,OpenStreetMap (Overpass)
Southern Winds,https://southernwindshospital.com,,+1 305 558 9700,,Hialeah,FL,25.860337,-80.3215341,OpenStreetMap (Overpass)
Halifax Health UF Health Medical Center Of Deltona,https://halifaxhealth.org,,+1 386 425 4806,,Deltona,FL,28.9575788,-81.2548449,OpenStreetMap (Overpass)
Encompass Health Rehabilitation Hospital Of Spring Hill,https://encompasshealth.com/springhillrehab,,+1 352 592 4250,,Brooksville,FL,28.5322636,-82.5169605,OpenStreetMap (Overpass)
Lifestream Behavioral Center,https://www.lsbc.net,,+1 352 315 7800,,Leesburg,FL,28.8369041,-81.895483,OpenStreetMap (Overpass)
Blackberry Center,https://www.blackberrycenter.com,,+1 321 805 5090,,Saint Cloud,FL,28.260087,-81.314139,OpenStreetMap (Overpass)
Encompass Health Rehabilitation Hospital Of North Tampa,https://encompasshealth.com/northtamparehab,,+1 813 607 3600,Encompass Health,Lutz,FL,28.1313483,-82.5002765,OpenStreetMap (Overpass)
Adventhealth Apopka,https://www.adventhealth.com/hospital/adventhealth-apopka,,+1 407 609 7000,AdventHealth,Apopka,FL,28.6492298,-81.5402729,OpenStreetMap (Overpass)
Devereux Florida,https://www.devereux.org/site/SPageServer/?pagename=fl_viera_campus,,+1 321 242 9100,,Viera,FL,28.2341414,-80.7082214,OpenStreetMap (Overpass)
